accession	tissues	assay_name
PXD012732	['cell culture']	GLO2216A4MA2-40-29074
PXD012732	['cell culture']	GLO2216A2MA2-40-29070
PXD015877	['cell culture']	Q1902_hoellmuellere_504
PXD015877	['cell culture']	Q1902_hoellmuellere_205
PXD015877	['cell culture']	Q1902_hoellmuellere_562
PXD015877	['cell culture']	Q1902_hoellmuellere_455
PXD015877	['cell culture']	Q1902_hoellmuellere_532
PXD015877	['cell culture']	Q1902_hoellmuellere_486
PXD015877	['cell culture']	Q1902_hoellmuellere_179
PXD015877	['cell culture']	Q1902_hoellmuellere_226
PXD015877	['cell culture']	Q1902_hoellmuellere_374
PXD015877	['cell culture']	Q1902_hoellmuellere_268
PXD015877	['cell culture']	Q1902_hoellmuellere_216
PXD015877	['cell culture']	Q1902_hoellmuellere_480
PXD015877	['cell culture']	Q1902_hoellmuellere_554
PXD015877	['cell culture']	Q1902_hoellmuellere_401
PXD015877	['cell culture']	Q1902_hoellmuellere_153
PXD015877	['cell culture']	Q1902_hoellmuellere_171
PXD015877	['cell culture']	Q1902_hoellmuellere_137
PXD015877	['cell culture']	Q1902_hoellmuellere_519
PXD015877	['cell culture']	Q1902_hoellmuellere_251
PXD015877	['cell culture']	Q1902_hoellmuellere_409
PXD015877	['cell culture']	Q1902_hoellmuellere_538
PXD015877	['cell culture']	Q1902_hoellmuellere_241
PXD015877	['cell culture']	Q1902_hoellmuellere_464
PXD015877	['cell culture']	Q1902_hoellmuellere_446
PXD015877	['cell culture']	Q1902_hoellmuellere_265
PXD015877	['cell culture']	Q1902_hoellmuellere_544
PXD015877	['cell culture']	Q1902_hoellmuellere_398
PXD015877	['cell culture']	Q1902_hoellmuellere_503
PXD015877	['cell culture']	Q1902_hoellmuellere_410
PXD015877	['cell culture']	Q1902_hoellmuellere_365
PXD015877	['cell culture']	Q1902_hoellmuellere_372
PXD015877	['cell culture']	Q1902_hoellmuellere_344
PXD015877	['cell culture']	Q1902_hoellmuellere_496
PXD015877	['cell culture']	Q1902_hoellmuellere_193
PXD015877	['cell culture']	Q1902_hoellmuellere_131
PXD015877	['cell culture']	Q1902_hoellmuellere_497
PXD015877	['cell culture']	Q1902_hoellmuellere_199
PXD015877	['cell culture']	Q1902_hoellmuellere_201
PXD015877	['cell culture']	Q1902_hoellmuellere_327
PXD015877	['cell culture']	Q1902_hoellmuellere_349
PXD015877	['cell culture']	Q1902_hoellmuellere_221
PXD015877	['cell culture']	Q1902_hoellmuellere_144
PXD015877	['cell culture']	Q1902_hoellmuellere_203
PXD015877	['cell culture']	Q1902_hoellmuellere_487
PXD015877	['cell culture']	Q1902_hoellmuellere_295
PXD015877	['cell culture']	Q1902_hoellmuellere_560
PXD015877	['cell culture']	Q1902_hoellmuellere_551
PXD015877	['cell culture']	Q1902_hoellmuellere_248
PXD015877	['cell culture']	Q1902_hoellmuellere_537
PXD015877	['cell culture']	Q1902_hoellmuellere_204
PXD015877	['cell culture']	Q1902_hoellmuellere_343
PXD015877	['cell culture']	Q1902_hoellmuellere_531
PXD015877	['cell culture']	Q1902_hoellmuellere_498
PXD015877	['cell culture']	Q1902_hoellmuellere_190
PXD015877	['cell culture']	Q1902_hoellmuellere_320
PXD015877	['cell culture']	Q1902_hoellmuellere_368
PXD015877	['cell culture']	Q1902_hoellmuellere_484
PXD015877	['cell culture']	Q1902_hoellmuellere_467
PXD015877	['cell culture']	Q1902_hoellmuellere_351
PXD015877	['cell culture']	Q1902_hoellmuellere_542
PXD015877	['cell culture']	Q1902_hoellmuellere_355
PXD015877	['cell culture']	Q1902_hoellmuellere_210
PXD015877	['cell culture']	Q1902_hoellmuellere_452
PXD015877	['cell culture']	Q1902_hoellmuellere_407
PXD015877	['cell culture']	Q1902_hoellmuellere_418
PXD015877	['cell culture']	Q1902_hoellmuellere_345
PXD015877	['cell culture']	Q1902_hoellmuellere_145
PXD015877	['cell culture']	Q1902_hoellmuellere_505
PXD015877	['cell culture']	Q1902_hoellmuellere_339
PXD015877	['cell culture']	Q1902_hoellmuellere_334
PXD015877	['cell culture']	Q1902_hoellmuellere_338
PXD015877	['cell culture']	Q1902_hoellmuellere_148
PXD015877	['cell culture']	Q1902_hoellmuellere_225
PXD015877	['cell culture']	Q1902_hoellmuellere_555
PXD015877	['cell culture']	Q1902_hoellmuellere_154
PXD015877	['cell culture']	Q1902_hoellmuellere_432
PXD015877	['cell culture']	Q1902_hoellmuellere_166
PXD015877	['cell culture']	Q1902_hoellmuellere_134
PXD015877	['cell culture']	Q1902_hoellmuellere_215
PXD015877	['cell culture']	Q1902_hoellmuellere_180
PXD015877	['cell culture']	Q1902_hoellmuellere_444
PXD015877	['cell culture']	Q1902_hoellmuellere_168
PXD015877	['cell culture']	Q1902_hoellmuellere_469
PXD015877	['cell culture']	Q1902_hoellmuellere_395
PXD015877	['cell culture']	Q1902_hoellmuellere_178
PXD015877	['cell culture']	Q1902_hoellmuellere_333
PXD015877	['cell culture']	Q1902_hoellmuellere_481
PXD015877	['cell culture']	Q1902_hoellmuellere_440
PXD015877	['cell culture']	Q1902_hoellmuellere_330
PXD015877	['cell culture']	Q1902_hoellmuellere_442
PXD015877	['cell culture']	Q1902_hoellmuellere_206
PXD015877	['cell culture']	Q1902_hoellmuellere_526
PXD015877	['cell culture']	Q1902_hoellmuellere_350
PXD015877	['cell culture']	Q1902_hoellmuellere_386
PXD015877	['cell culture']	Q1902_hoellmuellere_421
PXD015877	['cell culture']	Q1902_hoellmuellere_183
PXD015877	['cell culture']	Q1902_hoellmuellere_424
PXD015877	['cell culture']	Q1902_hoellmuellere_413
PXD015877	['cell culture']	Q1902_hoellmuellere_509
PXD015877	['cell culture']	Q1902_hoellmuellere_521
PXD015877	['cell culture']	Q1902_hoellmuellere_514
PXD015877	['cell culture']	Q1902_hoellmuellere_328
PXD015877	['cell culture']	Q1902_hoellmuellere_249
PXD015877	['cell culture']	Q1902_hoellmuellere_429
PXD015877	['cell culture']	Q1902_hoellmuellere_548
PXD015877	['cell culture']	Q1902_hoellmuellere_307
PXD015877	['cell culture']	Q1902_hoellmuellere_400
PXD015877	['cell culture']	Q1902_hoellmuellere_143
PXD015877	['cell culture']	Q1902_hoellmuellere_543
PXD015877	['cell culture']	Q1902_hoellmuellere_445
PXD015877	['cell culture']	Q1902_hoellmuellere_466
PXD015877	['cell culture']	Q1902_hoellmuellere_318
PXD015877	['cell culture']	Q1902_hoellmuellere_329
PXD015877	['cell culture']	Q1902_hoellmuellere_520
PXD015877	['cell culture']	Q1902_hoellmuellere_457
PXD015877	['cell culture']	Q1902_hoellmuellere_507
PXD015877	['cell culture']	Q1902_hoellmuellere_454
PXD015877	['cell culture']	Q1902_hoellmuellere_402
PXD015877	['cell culture']	Q1902_hoellmuellere_406
PXD015877	['cell culture']	Q1902_hoellmuellere_266
PXD015877	['cell culture']	Q1902_hoellmuellere_399
PXD015877	['cell culture']	Q1902_hoellmuellere_552
PXD015877	['cell culture']	Q1902_hoellmuellere_136
PXD015877	['cell culture']	Q1902_hoellmuellere_525
PXD015877	['cell culture']	Q1902_hoellmuellere_430
PXD015877	['cell culture']	Q1902_hoellmuellere_396
PXD015877	['cell culture']	Q1902_hoellmuellere_305
PXD015877	['cell culture']	Q1902_hoellmuellere_315
PXD015877	['cell culture']	Q1902_hoellmuellere_435
PXD015877	['cell culture']	Q1902_hoellmuellere_559
PXD015877	['cell culture']	Q1902_hoellmuellere_132
PXD015877	['cell culture']	Q1902_hoellmuellere_527
PXD015877	['cell culture']	Q1902_hoellmuellere_240
PXD015877	['cell culture']	Q1902_hoellmuellere_217
PXD015877	['cell culture']	Q1902_hoellmuellere_332
PXD015877	['cell culture']	Q1902_hoellmuellere_495
PXD015877	['cell culture']	Q1902_hoellmuellere_412
PXD015877	['cell culture']	Q1902_hoellmuellere_270
PXD015877	['cell culture']	Q1902_hoellmuellere_397
PXD015877	['cell culture']	Q1902_hoellmuellere_456
PXD015877	['cell culture']	Q1902_hoellmuellere_364
PXD015877	['cell culture']	Q1902_hoellmuellere_172
PXD015877	['cell culture']	Q1902_hoellmuellere_177
PXD015877	['cell culture']	Q1902_hoellmuellere_539
PXD015877	['cell culture']	Q1902_hoellmuellere_353
PXD015877	['cell culture']	Q1902_hoellmuellere_342
PXD015877	['cell culture']	Q1902_hoellmuellere_308
PXD015877	['cell culture']	Q1902_hoellmuellere_564
PXD015877	['cell culture']	Q1902_hoellmuellere_376
PXD015877	['cell culture']	Q1902_hoellmuellere_310
PXD015877	['cell culture']	Q1902_hoellmuellere_377
PXD015877	['cell culture']	Q1902_hoellmuellere_322
PXD015877	['cell culture']	Q1902_hoellmuellere_224
PXD015877	['cell culture']	Q1902_hoellmuellere_491
PXD015877	['cell culture']	Q1902_hoellmuellere_223
PXD015877	['cell culture']	Q1902_hoellmuellere_258
PXD015877	['cell culture']	Q1902_hoellmuellere_458
PXD015877	['cell culture']	Q1902_hoellmuellere_363
PXD015877	['cell culture']	Q1902_hoellmuellere_518
PXD015877	['cell culture']	Q1902_hoellmuellere_387
PXD015877	['cell culture']	Q1902_hoellmuellere_388
PXD015877	['cell culture']	Q1902_hoellmuellere_192
PXD015877	['cell culture']	Q1902_hoellmuellere_419
PXD015877	['cell culture']	Q1902_hoellmuellere_176
PXD015877	['cell culture']	Q1902_hoellmuellere_133
PXD015877	['cell culture']	Q1902_hoellmuellere_311
PXD015877	['cell culture']	Q1902_hoellmuellere_508
PXD015877	['cell culture']	Q1902_hoellmuellere_167
PXD015877	['cell culture']	Q1902_hoellmuellere_436
PXD015877	['cell culture']	Q1902_hoellmuellere_561
PXD015877	['cell culture']	Q1902_hoellmuellere_214
PXD015877	['cell culture']	Q1902_hoellmuellere_566
PXD015877	['cell culture']	Q1902_hoellmuellere_530
PXD015877	['cell culture']	Q1902_hoellmuellere_367
PXD015877	['cell culture']	Q1902_hoellmuellere_222
PXD015877	['cell culture']	Q1902_hoellmuellere_356
PXD015877	['cell culture']	Q1902_hoellmuellere_200
PXD015877	['cell culture']	Q1902_hoellmuellere_244
PXD015877	['cell culture']	Q1902_hoellmuellere_411
PXD015877	['cell culture']	Q1902_hoellmuellere_506
PXD015877	['cell culture']	Q1902_hoellmuellere_267
PXD015877	['cell culture']	Q1902_hoellmuellere_170
PXD015877	['cell culture']	Q1902_hoellmuellere_259
PXD015877	['cell culture']	Q1902_hoellmuellere_408
PXD015877	['cell culture']	Q1902_hoellmuellere_188
PXD015877	['cell culture']	Q1902_hoellmuellere_463
PXD015877	['cell culture']	Q1902_hoellmuellere_237
PXD015877	['cell culture']	Q1902_hoellmuellere_297
PXD015877	['cell culture']	Q1902_hoellmuellere_169
PXD015877	['cell culture']	Q1902_hoellmuellere_529
PXD015877	['cell culture']	Q1902_hoellmuellere_384
PXD015877	['cell culture']	Q1902_hoellmuellere_316
PXD015877	['cell culture']	Q1902_hoellmuellere_385
PXD015877	['cell culture']	Q1902_hoellmuellere_165
PXD015877	['cell culture']	Q1902_hoellmuellere_296
PXD015877	['cell culture']	Q1902_hoellmuellere_142
PXD015877	['cell culture']	Q1902_hoellmuellere_253
PXD015877	['cell culture']	Q1902_hoellmuellere_299
PXD015877	['cell culture']	Q1902_hoellmuellere_420
PXD015877	['cell culture']	Q1902_hoellmuellere_319
PXD015877	['cell culture']	Q1902_hoellmuellere_181
PXD015877	['cell culture']	Q1902_hoellmuellere_263
PXD015877	['cell culture']	Q1902_hoellmuellere_550
PXD015877	['cell culture']	Q1902_hoellmuellere_191
PXD015877	['cell culture']	Q1902_hoellmuellere_211
PXD015877	['cell culture']	Q1902_hoellmuellere_493
PXD015877	['cell culture']	Q1902_hoellmuellere_443
PXD015877	['cell culture']	Q1902_hoellmuellere_431
PXD015877	['cell culture']	Q1902_hoellmuellere_361
PXD015877	['cell culture']	Q1902_hoellmuellere_375
PXD015877	['cell culture']	Q1902_hoellmuellere_553
PXD015877	['cell culture']	Q1902_hoellmuellere_213
PXD015877	['cell culture']	Q1902_hoellmuellere_228
PXD015877	['cell culture']	Q1902_hoellmuellere_341
PXD015877	['cell culture']	Q1902_hoellmuellere_269
PXD015877	['cell culture']	Q1902_hoellmuellere_517
PXD015877	['cell culture']	Q1902_hoellmuellere_465
PXD015877	['cell culture']	Q1902_hoellmuellere_293
PXD015877	['cell culture']	Q1902_hoellmuellere_187
PXD015877	['cell culture']	Q1902_hoellmuellere_485
PXD015877	['cell culture']	Q1902_hoellmuellere_389
PXD015877	['cell culture']	Q1902_hoellmuellere_541
PXD015877	['cell culture']	Q1902_hoellmuellere_298
PXD015877	['cell culture']	Q1902_hoellmuellere_516
PXD015877	['cell culture']	Q1902_hoellmuellere_252
PXD015877	['cell culture']	Q1902_hoellmuellere_528
PXD015877	['cell culture']	Q1902_hoellmuellere_158
PXD015877	['cell culture']	Q1902_hoellmuellere_494
PXD015877	['cell culture']	Q1902_hoellmuellere_565
PXD015877	['cell culture']	Q1902_hoellmuellere_239
PXD015877	['cell culture']	Q1902_hoellmuellere_510
PXD015877	['cell culture']	Q1902_hoellmuellere_300
PXD015877	['cell culture']	Q1902_hoellmuellere_470
PXD015877	['cell culture']	Q1902_hoellmuellere_417
PXD015877	['cell culture']	Q1902_hoellmuellere_238
PXD015877	['cell culture']	Q1902_hoellmuellere_155
PXD015877	['cell culture']	Q1902_hoellmuellere_250
PXD015877	['cell culture']	Q1902_hoellmuellere_212
PXD015877	['cell culture']	Q1902_hoellmuellere_189
PXD015877	['cell culture']	Q1902_hoellmuellere_156
PXD015877	['cell culture']	Q1902_hoellmuellere_482
PXD015877	['cell culture']	Q1902_hoellmuellere_378
PXD015877	['cell culture']	Q1902_hoellmuellere_423
PXD015877	['cell culture']	Q1902_hoellmuellere_468
PXD015877	['cell culture']	Q1902_hoellmuellere_146
PXD015877	['cell culture']	Q1902_hoellmuellere_309
PXD015877	['cell culture']	Q1902_hoellmuellere_135
PXD015877	['cell culture']	Q1902_hoellmuellere_422
PXD015877	['cell culture']	Q1902_hoellmuellere_243
PXD015877	['cell culture']	Q1902_hoellmuellere_340
PXD015877	['cell culture']	Q1902_hoellmuellere_182
PXD015877	['cell culture']	Q1902_hoellmuellere_434
PXD015877	['cell culture']	Q1902_hoellmuellere_352
PXD015877	['cell culture']	Q1902_hoellmuellere_383
PXD015877	['cell culture']	Q1902_hoellmuellere_194
PXD015877	['cell culture']	Q1902_hoellmuellere_227
PXD015877	['cell culture']	Q1902_hoellmuellere_147
PXD015877	['cell culture']	Q1902_hoellmuellere_317
PXD015877	['cell culture']	Q1902_hoellmuellere_433
PXD015877	['cell culture']	Q1902_hoellmuellere_202
PXD015877	['cell culture']	Q1902_hoellmuellere_264
PXD015877	['cell culture']	Q1902_hoellmuellere_138
PXD015877	['cell culture']	Q1902_hoellmuellere_306
PXD015877	['cell culture']	Q1902_hoellmuellere_159
PXD015877	['cell culture']	Q1902_hoellmuellere_160
PXD015877	['cell culture']	Q1902_hoellmuellere_373
PXD015877	['cell culture']	Q1902_hoellmuellere_441
PXD015877	['cell culture']	Q1902_hoellmuellere_242
PXD015877	['cell culture']	Q1902_hoellmuellere_515
PXD015877	['cell culture']	Q1902_hoellmuellere_149
PXD015877	['cell culture']	Q1902_hoellmuellere_157
PXD015877	['cell culture']	Q1902_hoellmuellere_453
PXD015877	['cell culture']	Q1902_hoellmuellere_390
PXD015877	['cell culture']	Q1902_hoellmuellere_447
PXD015877	['cell culture']	Q1902_hoellmuellere_563
PXD015877	['cell culture']	Q1902_hoellmuellere_331
PXD015877	['cell culture']	Q1902_hoellmuellere_354
PXD015877	['cell culture']	Q1902_hoellmuellere_483
PXD015877	['cell culture']	Q1902_hoellmuellere_549
PXD015877	['cell culture']	Q1902_hoellmuellere_362
PXD015877	['cell culture']	Q1902_hoellmuellere_540
PXD015877	['cell culture']	Q1902_hoellmuellere_321
PXD015877	['cell culture']	Q1902_hoellmuellere_294
PXD015877	['cell culture']	Q1902_hoellmuellere_379
PXD015877	['cell culture']	Q1902_hoellmuellere_304
PXD015877	['cell culture']	Q1902_hoellmuellere_366
PXD015877	['cell culture']	Q1902_hoellmuellere_451
PXD015877	['cell culture']	Q1902_hoellmuellere_492
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_788-24-1
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_NI-24-1b
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_Pf13-24-3
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_NI-48-2
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_Pf13-24-1b
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_788-48-3
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_Pf13-48-1
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_Pf13-24-2
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_788-24-2
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_788-48-2
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_NI-24-2
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_Pf13-48-3
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_Pf13-48-2
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_NI-48-3
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_788-24-3
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_NI-24-3
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_788-48-1
PXD017261	['primary cell']	20170120_Q1_TC_colQ1-36_Legros_NI-48-1b
PXD017213	['kidney']	AdDIT_prot20_Fr3
PXD017213	['kidney']	AdDIT_prot4_Fr3_1
PXD017213	['kidney']	AdDIT_prot7_Fr3_1
PXD017213	['kidney']	AdDIT_prot3_Fr2_1
PXD017213	['kidney']	AdDIT_prot28_Fr2
PXD017213	['kidney']	AdDIT_prot22_Fr2
PXD017213	['kidney']	AdDIT_prot10_Fr1_Inj1_redo
PXD017213	['kidney']	AdDIT_prot1_Fr2_1
PXD017213	['kidney']	AdDIT_prot4_Fr2_1
PXD017213	['kidney']	AdDIT_prot18_Fr2
PXD017213	['kidney']	AdDIT_prot25_Fr2
PXD017213	['kidney']	AdDIT_prot16_Fr2
PXD017213	['kidney']	AdDIT_prot14_Fr1_Inj1_redo
PXD017213	['kidney']	AdDIT_prot24_Fr2
PXD017213	['kidney']	AdDIT_prot18_Fr3
PXD017213	['kidney']	AdDIT_prot24_Fr1
PXD017213	['kidney']	AdDIT_prot21_Fr3
PXD017213	['kidney']	AdDIT_prot20_Fr2
PXD017213	['kidney']	AdDIT_prot11_Fr3_Inj1_redo
PXD017213	['kidney']	AdDIT_prot3_Fr1_1
PXD017213	['kidney']	AdDIT_prot27_Fr3
PXD017213	['kidney']	AdDIT_prot15_Fr2_1
PXD017213	['kidney']	AdDIT_prot19_Fr2
PXD017213	['kidney']	AdDIT_prot26_Fr3
PXD017213	['kidney']	AdDIT_prot1_Fr3_1
PXD017213	['kidney']	AdDIT_prot13_Fr1_Inj1_redo
PXD017213	['kidney']	AdDIT_prot22_Fr3
PXD017213	['kidney']	AdDIT_prot27_Fr2
PXD017213	['kidney']	AdDIT_prot21_Fr2
PXD017213	['kidney']	AdDIT_prot30_Fr3
PXD017213	['kidney']	AdDIT_prot11_Fr2_Inj1_redo
PXD017213	['kidney']	AdDIT_prot10_Fr2_Inj1_redo
PXD017213	['kidney']	AdDIT_prot21_Fr1
PXD017213	['kidney']	AdDIT_prot8_Fr3_1
PXD017213	['kidney']	AdDIT_prot25_Fr3
PXD017213	['kidney']	AdDIT_prot10_Fr3_Inj1_redo
PXD017213	['kidney']	AdDIT_prot2_Fr1_1
PXD017213	['kidney']	AdDIT_prot17_Fr2
PXD017213	['kidney']	AdDIT_prot5_Fr1_1
PXD017213	['kidney']	AdDIT_prot9_Fr3_1
PXD017213	['kidney']	AdDIT_prot17_Fr3
PXD017213	['kidney']	AdDIT_prot7_Fr2_1
PXD017213	['kidney']	AdDIT_prot28_Fr3
PXD017213	['kidney']	AdDIT_prot29_Fr3
PXD017213	['kidney']	AdDIT_prot11_Fr1_Inj1_redo
PXD017213	['kidney']	AdDIT_prot26_Fr2
PXD017213	['kidney']	AdDIT_prot29_Fr1
PXD017213	['kidney']	AdDIT_prot23_Fr1
PXD017213	['kidney']	AdDIT_prot2_Fr2_1
PXD017213	['kidney']	AdDIT_prot8_Fr1_Inj1_redo
PXD017213	['kidney']	AdDIT_prot23_Fr3
PXD017213	['kidney']	AdDIT_prot14_Fr3_Inj1_redo
PXD017213	['kidney']	AdDIT_prot3_Fr3_1
PXD017213	['kidney']	AdDIT_prot23_Fr2
PXD017213	['kidney']	AdDIT_prot27_Fr1
PXD017213	['kidney']	AdDIT_prot30_Fr2
PXD017213	['kidney']	AdDIT_prot2_Fr3_1
PXD017213	['kidney']	AdDIT_prot9_Fr2_1
PXD017213	['kidney']	AdDIT_prot1_Fr1_1
PXD017213	['kidney']	AdDIT_prot5_Fr2_1
PXD017213	['kidney']	AdDIT_prot12_Fr3_Inj1_redo
PXD017213	['kidney']	AdDIT_prot7_Fr1_1
PXD017213	['kidney']	AdDIT_prot4_Fr1_1
PXD017213	['kidney']	AdDIT_prot20_Fr1
PXD017213	['kidney']	AdDIT_prot16_Fr3
PXD017213	['kidney']	AdDIT_prot14_Fr2_Inj1_redo
PXD017213	['kidney']	AdDIT_prot24_Fr3
PXD017213	['kidney']	AdDIT_prot6_Fr1_1
PXD017213	['kidney']	AdDIT_prot13_Fr3_Inj1_redo
PXD017213	['kidney']	AdDIT_prot8_Fr2_1
PXD017213	['kidney']	AdDIT_prot15_Fr3_1
PXD017213	['kidney']	AdDIT_prot12_Fr2_Inj1_redo
PXD017213	['kidney']	AdDIT_prot18_Fr1
PXD017213	['kidney']	AdDIT_prot13_Fr2_Inj1_redo
PXD017213	['kidney']	AdDIT_prot17_Fr1
PXD017213	['kidney']	AdDIT_prot26_Fr1
PXD017213	['kidney']	AdDIT_prot19_Fr1
PXD017213	['kidney']	AdDIT_prot16_Fr1
PXD017213	['kidney']	AdDIT_prot12_Fr1_Inj1_redo
PXD017213	['kidney']	AdDIT_prot29_Fr2
PXD017213	['kidney']	AdDIT_prot22_Fr1
PXD017213	['kidney']	AdDIT_prot15_Fr1_1
PXD017213	['kidney']	AdDIT_prot9_Fr1_Inj1_redo
PXD017213	['kidney']	AdDIT_prot19_Fr3
PXD017213	['kidney']	AdDIT_prot6_Fr2_1
PXD017213	['kidney']	AdDIT_prot30_Fr1
PXD017213	['kidney']	AdDIT_prot6_Fr3_1
PXD017213	['kidney']	AdDIT_prot28_Fr1
PXD017213	['kidney']	AdDIT_prot25_Fr1
PXD017213	['kidney']	AdDIT_prot5_Fr3_1
PXD015163	['blood plasma']	Cancer_Colorectal_13
PXD015163	['blood plasma']	Cancer_Colorectal_42
PXD015163	['blood plasma']	Cancer_Colorectal_05
PXD015163	['blood plasma']	Cancer_Colorectal_38
PXD015163	['blood plasma']	Cancer_Colorectal_27
PXD015163	['blood plasma']	Cancer_Colorectal_66
PXD015163	['blood plasma']	Cancer_Colorectal_03
PXD015163	['blood plasma']	Cancer_Colorectal_20
PXD015163	['blood plasma']	Cancer_Colorectal_01
PXD015163	['blood plasma']	Cancer_Colorectal_28
PXD015163	['blood plasma']	Cancer_Colorectal_10
PXD015163	['blood plasma']	Cancer_Colorectal_18
PXD015163	['blood plasma']	Cancer_Colorectal_16
PXD015163	['blood plasma']	Cancer_Colorectal_14
PXD015163	['blood plasma']	Cancer_Colorectal_25
PXD015163	['blood plasma']	Cancer_Colorectal_06
PXD015163	['blood plasma']	Cancer_Colorectal_09
PXD015163	['blood plasma']	Cancer_Colorectal_15
PXD015163	['blood plasma']	Cancer_Colorectal_17
PXD015163	['blood plasma']	Cancer_Colorectal_22
PXD015163	['blood plasma']	Cancer_Colorectal_30
PXD015163	['blood plasma']	Cancer_Colorectal_23
PXD015163	['blood plasma']	Cancer_Colorectal_04
PXD015163	['blood plasma']	Cancer_Colorectal_31
PXD015163	['blood plasma']	Cancer_Colorectal_26
PXD015163	['blood plasma']	Cancer_Colorectal_29
PXD015163	['blood plasma']	Cancer_Colorectal_08
PXD015163	['blood plasma']	Cancer_Colorectal_07
PXD015163	['blood plasma']	Cancer_Colorectal_32
PXD015163	['blood plasma']	Cancer_Colorectal_11
PXD015163	['blood plasma']	Cancer_Colorectal_24
PXD015163	['blood plasma']	Cancer_Colorectal_54
PXD015163	['blood plasma']	Cancer_Colorectal_21
PXD015163	['blood plasma']	Cancer_Colorectal_19
PXD015163	['blood plasma']	Cancer_Colorectal_02
PXD015163	['blood plasma']	Cancer_Colorectal_12
PXD013649	['lung']	20180222_QE_HFX_LC2_HLAIp_JMI_SA_Me275_R1
PXD013649	['lung']	20180309_QE_HFX_LC2_HLAIIp_CHC_SA_tumC3N02289_4_5_R2
PXD013649	['lung']	20180426_QE_HFX_LC2_HLAIp_CHC_SA_tumC3N02671_08_R3
PXD013649	['lung']	20180721_QEh1_LC1_SA_JMI_HLAIp_T1185B_IFN1_R01
PXD013649	['lung']	20170913_QEh1_LC1_CHC_SA_HLAIp_OD5P_DAC_1_R2
PXD013649	['lung']	20170901_QEh1_LC1_ChC_SA_HLAIp_ONVC_ctrl_2_R1
PXD013649	['lung']	20170901_QEh1_LC1_ChC_SA_HLAIp_ONVC_ctrl_2_R2
PXD013649	['lung']	20170901_QEh1_LC1_ChC_SA_HLAIp_ONVC_ctrl_1_R1
PXD013649	['lung']	20170831_QEh1_LC1_ChC_SA_HLAIp_ONVC_DAC_1_R1
PXD013649	['lung']	20180426_QE_HFX_LC2_HLAIIp_CHC_SA_tumC3N02671_08_R2
PXD013649	['lung']	20180424_QE_HFX_LC2_HLAIIp_CHC_SA_normC3N02289_10_R2
PXD013649	['lung']	20180725_QEh1_LC1_SA_JMI_HLAIIp_T1015A_1_R02
PXD013649	['lung']	20170903_QEh1_LC1_ChC_SA_HLAIp_OMM475_DAC_4_R1
PXD013649	['lung']	20180424_QE_HFX_LC2_HLAIIp_CHC_SA_normC3N02289_10_R1
PXD013649	['lung']	20180721_QEh1_LC1_SA_JMI_HLAIp_T1015A_1_R02
PXD013649	['lung']	20170903_QEh1_LC1_ChC_SA_HLAIp_OMM475_ctrl_1_R1
PXD013649	['lung']	20180721_QEh1_LC1_SA_JMI_HLAIp_T1185B_IFN3_R02
PXD013649	['lung']	20180426_QE_HFX_LC2_HLAIIp_CHC_SA_tumC3N02671_08_R3
PXD013649	['lung']	20170913_QEh1_LC1_CHC_SA_HLAIp_OD5P_ctrl_4_R2
PXD013649	['lung']	20170901_QEh1_LC1_ChC_SA_HLAIp_ONVC_ctrl_3_R2
PXD013649	['lung']	20170831_QEh1_LC1_ChC_SA_HLAIp_ONVC_DAC_1_R2
PXD013649	['lung']	20170913_QEh1_LC1_CHC_SA_HLAIp_OD5P_ctrl_2_R1
PXD013649	['lung']	20180426_QE_HFX_LC2_HLAIp_CHC_SA_tumC3N02671_08_R1
PXD013649	['lung']	20180721_QEh1_LC1_SA_JMI_HLAIp_T1185B_IFN2_R01
PXD013649	['lung']	20170903_QEh1_LC1_ChC_SA_HLAIp_OMM475_ctrl_2_R1
PXD013649	['lung']	20180721_QEh1_LC1_SA_JMI_HLAIp_T1015A_2_R02
PXD013649	['lung']	20180426_QE_HFX_LC2_HLAIp_CHC_SA_tumC3N02671_08_R2
PXD013649	['lung']	20170831_QEh1_LC1_ChC_SA_HLAIp_ONVC_DAC_2_R1
PXD013649	['lung']	20180222_QE_HFX_LC2_HLAIIp_JMI_SA_Me290_R1
